surveyTargetID,surveyID,surveyTargetType,surveyTargetValue,includeOrExclude,isSurveyTargetFullyReported
P334.2B_taxon,P334.2B,taxon,Staphylinidae,include,False
P334.2B_taxon,P334.2B,taxon,Coleoptera,include,False
P334.2B_taxon,P334.2B,taxon,Aphidoidea,include,False
P334.2B_taxon,P334.2B,taxon,Cicadomorpha,include,False
P334.2B_taxon,P334.2B,taxon,Ptiliidae,include,False
P335.1B_taxon,P335.1B,taxon,Aphidoidea,include,False
P335.1B_taxon,P335.1B,taxon,Apocrita,include,False
P335.1B_taxon,P335.1B,taxon,Diptera,include,False
P335.1B_taxon,P335.1B,taxon,Nematocera,include,False
P335.1B_taxon,P335.1B,taxon,Coleoptera,include,False
P335.1B_taxon,P335.1B,taxon,Staphylinidae,include,False
P335.2B_taxon,P335.2B,taxon,Diptera,include,False
P335.2B_taxon,P335.2B,taxon,Coleoptera,include,False
P335.2B_taxon,P335.2B,taxon,Nematocera,include,False
P335.2B_taxon,P335.2B,taxon,Apocrita,include,False
P335.2B_taxon,P335.2B,taxon,Aphidoidea,include,False
P335.2B_taxon,P335.2B,taxon,Staphylinidae,include,False
P335.2B_taxon,P335.2B,taxon,Cicadomorpha,include,False
P336.2B_taxon,P336.2B,taxon,Staphylinidae,include,False
P336.2B_taxon,P336.2B,taxon,Coleoptera,include,False
P336.2B_taxon,P336.2B,taxon,Aphidoidea,include,False
P336.2B_taxon,P336.2B,taxon,Apocrita,include,False
P336.2B_taxon,P336.2B,taxon,Nematocera,include,False
P336.2B_taxon,P336.2B,taxon,Cicadomorpha,include,False
P337.1B_taxon,P337.1B,taxon,Staphylinidae,include,False
P337.1B_taxon,P337.1B,taxon,Nematocera,include,False
P337.1B_taxon,P337.1B,taxon,Aphidoidea,include,False
P337.1B_taxon,P337.1B,taxon,Coleoptera,include,False
P337.1B_taxon,P337.1B,taxon,Apocrita,include,False
P337.1B_taxon,P337.1B,taxon,Diptera,include,False
P337.1B_taxon,P337.1B,taxon,Cicadomorpha,include,False
P337.2B_taxon,P337.2B,taxon,Nematocera,include,False
P337.2B_taxon,P337.2B,taxon,Apocrita,include,False
P337.2B_taxon,P337.2B,taxon,Coleoptera,include,False
P337.2B_taxon,P337.2B,taxon,Staphylinidae,include,False
P337.2B_taxon,P337.2B,taxon,Aphidoidea,include,False
P340.1B_taxon,P340.1B,taxon,Staphylinidae,include,False
P340.1B_taxon,P340.1B,taxon,Coleoptera,include,False
P340.1B_taxon,P340.1B,taxon,Aphidoidea,include,False
P340.1B_taxon,P340.1B,taxon,Apocrita,include,False
P340.1B_taxon,P340.1B,taxon,Diptera,include,False
P340.2B_taxon,P340.2B,taxon,Cicadomorpha,include,False
P340.2B_taxon,P340.2B,taxon,Staphylinidae,include,False
P340.2B_taxon,P340.2B,taxon,Diptera,include,False
P340.2B_taxon,P340.2B,taxon,Nematocera,include,False
P340.2B_taxon,P340.2B,taxon,Aphidoidea,include,False
P340.2B_taxon,P340.2B,taxon,Apocrita,include,False
P340.2B_taxon,P340.2B,taxon,Coleoptera,include,False
P342.1B_taxon,P342.1B,taxon,Aphidoidea,include,False
P341.1B_taxon,P341.1B,taxon,Heteroptera,include,False
P341.1B_taxon,P341.1B,taxon,Cicadomorpha,include,False
P341.1B_taxon,P341.1B,taxon,Staphylinidae,include,False
P341.1B_taxon,P341.1B,taxon,Coleoptera,include,False
P341.1B_taxon,P341.1B,taxon,Apocrita,include,False
P341.1B_taxon,P341.1B,taxon,Diptera,include,False
P341.1B_taxon,P341.1B,taxon,Nematocera,include,False
P341.2B_taxon,P341.2B,taxon,Diptera,include,False
P341.2B_taxon,P341.2B,taxon,Nematocera,include,False
P341.2B_taxon,P341.2B,taxon,Coleoptera,include,False
P341.2B_taxon,P341.2B,taxon,Aphidoidea,include,False
P341.2B_taxon,P341.2B,taxon,Apocrita,include,False
P341.2B_taxon,P341.2B,taxon,Staphylinidae,include,False
P341.2B_taxon,P341.2B,taxon,Cicadomorpha,include,False
P343.1B_taxon,P343.1B,taxon,Cicadomorpha,include,False
P343.1B_taxon,P343.1B,taxon,Heteroptera,include,False
P343.1B_taxon,P343.1B,taxon,Nematocera,include,False
P343.1B_taxon,P343.1B,taxon,Ptiliidae,include,False
P343.1B_taxon,P343.1B,taxon,Staphylinidae,include,False
P343.1B_taxon,P343.1B,taxon,Coleoptera,include,False
P343.1B_taxon,P343.1B,taxon,Apocrita,include,False
P343.1B_taxon,P343.1B,taxon,Aphidoidea,include,False
P343.2B_taxon,P343.2B,taxon,Diptera,include,False
P343.2B_taxon,P343.2B,taxon,Cicadomorpha,include,False
P343.2B_taxon,P343.2B,taxon,Apocrita,include,False
P343.2B_taxon,P343.2B,taxon,Nematocera,include,False
P343.2B_taxon,P343.2B,taxon,Staphylinidae,include,False
P343.2B_taxon,P343.2B,taxon,Coleoptera,include,False
P344.1B_taxon,P344.1B,taxon,Coleoptera,include,False
P344.1B_taxon,P344.1B,taxon,Staphylinidae,include,False
P344.1B_taxon,P344.1B,taxon,Aphidoidea,include,False
P344.1B_taxon,P344.1B,taxon,Diptera,include,False
P344.1B_taxon,P344.1B,taxon,Apocrita,include,False
P208.1B_taxon,P208.1B,taxon,Aphidoidea,include,False
P208.1B_taxon,P208.1B,taxon,Nematocera,include,False
P208.1B_taxon,P208.1B,taxon,Diptera,include,False
P208.2B_taxon,P208.2B,taxon,Diptera,include,False
P208.2B_taxon,P208.2B,taxon,Nematocera,include,False
P208.2B_taxon,P208.2B,taxon,Aphidoidea,include,False
P208.2B_taxon,P208.2B,taxon,Apocrita,include,False
P208.2B_taxon,P208.2B,taxon,Coleoptera,include,False
P208.2B_taxon,P208.2B,taxon,Staphylinidae,include,False
P293.2B_taxon,P293.2B,taxon,Diptera,include,False
P293.2B_taxon,P293.2B,taxon,Heteroptera,include,False
P293.2B_taxon,P293.2B,taxon,Cicadomorpha,include,False
P293.2B_taxon,P293.2B,taxon,Nematocera,include,False
P293.2B_taxon,P293.2B,taxon,Coleoptera,include,False
P293.2B_taxon,P293.2B,taxon,Staphylinidae,include,False
P293.2B_taxon,P293.2B,taxon,Aphidoidea,include,False
P295.1B_taxon,P295.1B,taxon,Aphidoidea,include,False
P295.1B_taxon,P295.1B,taxon,Coleoptera,include,False
P295.1B_taxon,P295.1B,taxon,Staphylinidae,include,False
P295.1B_taxon,P295.1B,taxon,Nematocera,include,False
P295.2B_taxon,P295.2B,taxon,Cicadomorpha,include,False
P295.2B_taxon,P295.2B,taxon,Staphylinidae,include,False
P295.2B_taxon,P295.2B,taxon,Coleoptera,include,False
P295.2B_taxon,P295.2B,taxon,Aphidoidea,include,False
P295.2B_taxon,P295.2B,taxon,Apocrita,include,False
P295.2B_taxon,P295.2B,taxon,Nematocera,include,False
P296.1B_taxon,P296.1B,taxon,Heteroptera,include,False
P296.1B_taxon,P296.1B,taxon,Aphidoidea,include,False
P296.1B_taxon,P296.1B,taxon,Cicadomorpha,include,False
P296.1B_taxon,P296.1B,taxon,Apocrita,include,False
P296.1B_taxon,P296.1B,taxon,Coleoptera,include,False
P296.2B_taxon,P296.2B,taxon,Staphylinidae,include,False
P296.2B_taxon,P296.2B,taxon,Aphidoidea,include,False
P296.2B_taxon,P296.2B,taxon,Heteroptera,include,False
P296.2B_taxon,P296.2B,taxon,Cicadomorpha,include,False
P297.1B_taxon,P297.1B,taxon,Cicadomorpha,include,False
P297.1B_taxon,P297.1B,taxon,Heteroptera,include,False
P297.1B_taxon,P297.1B,taxon,Aphidoidea,include,False
P297.1B_taxon,P297.1B,taxon,Nematocera,include,False
P297.1B_taxon,P297.1B,taxon,Diptera,include,False
P297.1B_taxon,P297.1B,taxon,Apocrita,include,False
P297.1B_taxon,P297.1B,taxon,Coleoptera,include,False
P297.2B_taxon,P297.2B,taxon,Diptera,include,False
P297.2B_taxon,P297.2B,taxon,Nematocera,include,False
P297.2B_taxon,P297.2B,taxon,Apocrita,include,False
P297.2B_taxon,P297.2B,taxon,Coleoptera,include,False
P297.2B_taxon,P297.2B,taxon,Aphidoidea,include,False
P297.2B_taxon,P297.2B,taxon,Staphylinidae,include,False
P298.1B_taxon,P298.1B,taxon,Aphidoidea,include,False
P298.1B_taxon,P298.1B,taxon,Diptera,include,False
P298.1B_taxon,P298.1B,taxon,Coleoptera,include,False
P298.1B_taxon,P298.1B,taxon,Staphylinidae,include,False
P298.1B_taxon,P298.1B,taxon,Nematocera,include,False
P298.1B_taxon,P298.1B,taxon,Apocrita,include,False
P298.1B_taxon,P298.1B,taxon,Cicadomorpha,include,False
P298.2B_taxon,P298.2B,taxon,Diptera,include,False
P298.2B_taxon,P298.2B,taxon,Cicadomorpha,include,False
P298.2B_taxon,P298.2B,taxon,Heteroptera,include,False
P298.2B_taxon,P298.2B,taxon,Nematocera,include,False
P298.2B_taxon,P298.2B,taxon,Aphidoidea,include,False
P298.2B_taxon,P298.2B,taxon,Coleoptera,include,False
P298.2B_taxon,P298.2B,taxon,Apocrita,include,False
P298.2B_taxon,P298.2B,taxon,Staphylinidae,include,False
P306.1B_taxon,P306.1B,taxon,Cicadomorpha,include,False
P306.1B_taxon,P306.1B,taxon,Coleoptera,include,False
P306.1B_taxon,P306.1B,taxon,Staphylinidae,include,False
P306.1B_taxon,P306.1B,taxon,Nematocera,include,False
P306.1B_taxon,P306.1B,taxon,Aphidoidea,include,False
P306.1B_taxon,P306.1B,taxon,Diptera,include,False
P306.2B_taxon,P306.2B,taxon,Coleoptera,include,False
P306.2B_taxon,P306.2B,taxon,Staphylinidae,include,False
P306.2B_taxon,P306.2B,taxon,Aphidoidea,include,False
P306.2B_taxon,P306.2B,taxon,Diptera,include,False
P306.2B_taxon,P306.2B,taxon,Nematocera,include,False
P307.1B_taxon,P307.1B,taxon,Coleoptera,include,False
P307.1B_taxon,P307.1B,taxon,Staphylinidae,include,False
P307.1B_taxon,P307.1B,taxon,Aphidoidea,include,False
P307.1B_taxon,P307.1B,taxon,Diptera,include,False
P307.1B_taxon,P307.1B,taxon,Apocrita,include,False
P307.1B_taxon,P307.1B,taxon,Nematocera,include,False
P307.1B_taxon,P307.1B,taxon,Ptiliidae,include,False
P308.2B_taxon,P308.2B,taxon,Apocrita,include,False
P308.2B_taxon,P308.2B,taxon,Nematocera,include,False
P308.2B_taxon,P308.2B,taxon,Aphidoidea,include,False
P308.2B_taxon,P308.2B,taxon,Coleoptera,include,False
P308.2B_taxon,P308.2B,taxon,Staphylinidae,include,False
P309.1B_taxon,P309.1B,taxon,Diptera,include,False
P309.1B_taxon,P309.1B,taxon,Apocrita,include,False
P309.1B_taxon,P309.1B,taxon,Aphidoidea,include,False
P309.2B_taxon,P309.2B,taxon,Nematocera,include,False
P309.2B_taxon,P309.2B,taxon,Apocrita,include,False
P309.2B_taxon,P309.2B,taxon,Aphidoidea,include,False
P309.2B_taxon,P309.2B,taxon,Diptera,include,False
P309.2B_taxon,P309.2B,taxon,Coleoptera,include,False
P309.2B_taxon,P309.2B,taxon,Staphylinidae,include,False
P310.1B_taxon,P310.1B,taxon,Apocrita,include,False
P310.1B_taxon,P310.1B,taxon,Aphidoidea,include,False
P310.1B_taxon,P310.1B,taxon,Nematocera,include,False
P310.1B_taxon,P310.1B,taxon,Coleoptera,include,False
P310.1B_taxon,P310.1B,taxon,Staphylinidae,include,False
P310.1B_taxon,P310.1B,taxon,Ptiliidae,include,False
P311.1B_taxon,P311.1B,taxon,Nematocera,include,False
P311.1B_taxon,P311.1B,taxon,Diptera,include,False
P311.1B_taxon,P311.1B,taxon,Apocrita,include,False
P311.1B_taxon,P311.1B,taxon,Cicadomorpha,include,False
P311.1B_taxon,P311.1B,taxon,Staphylinidae,include,False
P311.1B_taxon,P311.1B,taxon,Coleoptera,include,False
P311.2B_taxon,P311.2B,taxon,Diptera,include,False
P311.2B_taxon,P311.2B,taxon,Aphidoidea,include,False
P311.2B_taxon,P311.2B,taxon,Coleoptera,include,False
P311.2B_taxon,P311.2B,taxon,Staphylinidae,include,False
P311.2B_taxon,P311.2B,taxon,Nematocera,include,False
P311.2B_taxon,P311.2B,taxon,Cicadomorpha,include,False
P344.2B_taxon,P344.2B,taxon,Apocrita,include,False
P344.2B_taxon,P344.2B,taxon,Coleoptera,include,False
P344.2B_taxon,P344.2B,taxon,Ptiliidae,include,False
P344.2B_taxon,P344.2B,taxon,Diptera,include,False
P344.2B_taxon,P344.2B,taxon,Heteroptera,include,False
P344.2B_taxon,P344.2B,taxon,Aphidoidea,include,False
P344.2B_taxon,P344.2B,taxon,Cicadomorpha,include,False
P344.2B_taxon,P344.2B,taxon,Staphylinidae,include,False
P345.1B_taxon,P345.1B,taxon,Nematocera,include,False
P345.1B_taxon,P345.1B,taxon,Aphidoidea,include,False
P345.1B_taxon,P345.1B,taxon,Staphylinidae,include,False
P345.1B_taxon,P345.1B,taxon,Coleoptera,include,False
P345.1B_taxon,P345.1B,taxon,Diptera,include,False
P345.1B_taxon,P345.1B,taxon,Apocrita,include,False
P345.2B_taxon,P345.2B,taxon,Cicadomorpha,include,False
P345.2B_taxon,P345.2B,taxon,Aphidoidea,include,False
P345.2B_taxon,P345.2B,taxon,Apocrita,include,False
P345.2B_taxon,P345.2B,taxon,Diptera,include,False
P345.2B_taxon,P345.2B,taxon,Staphylinidae,include,False
P345.2B_taxon,P345.2B,taxon,Coleoptera,include,False
P346.2B_taxon,P346.2B,taxon,Cicadomorpha,include,False
P346.2B_taxon,P346.2B,taxon,Nematocera,include,False
P346.2B_taxon,P346.2B,taxon,Coleoptera,include,False
P346.2B_taxon,P346.2B,taxon,Staphylinidae,include,False
P346.2B_taxon,P346.2B,taxon,Ptiliidae,include,False
P346.2B_taxon,P346.2B,taxon,Heteroptera,include,False
P347.2B_taxon,P347.2B,taxon,Aphidoidea,include,False
P347.2B_taxon,P347.2B,taxon,Coleoptera,include,False
P347.2B_taxon,P347.2B,taxon,Staphylinidae,include,False
P347.2B_taxon,P347.2B,taxon,Diptera,include,False
P347.2B_taxon,P347.2B,taxon,Cicadomorpha,include,False
P347.2B_taxon,P347.2B,taxon,Apocrita,include,False
P348.1B_taxon,P348.1B,taxon,Lepidoptera,include,False
P348.1B_taxon,P348.1B,taxon,Diptera,include,False
P348.1B_taxon,P348.1B,taxon,Staphylinidae,include,False
P348.1B_taxon,P348.1B,taxon,Apocrita,include,False
P348.1B_taxon,P348.1B,taxon,Aphidoidea,include,False
P348.1B_taxon,P348.1B,taxon,Ptiliidae,include,False
P348.1B_taxon,P348.1B,taxon,Coleoptera,include,False
P348.2B_taxon,P348.2B,taxon,Staphylinidae,include,False
P348.2B_taxon,P348.2B,taxon,Coleoptera,include,False
P348.2B_taxon,P348.2B,taxon,Ptiliidae,include,False
P348.2B_taxon,P348.2B,taxon,Nematocera,include,False
P348.2B_taxon,P348.2B,taxon,Cicadomorpha,include,False
P349.1B_taxon,P349.1B,taxon,Apocrita,include,False
P349.1B_taxon,P349.1B,taxon,Diptera,include,False
P349.1B_taxon,P349.1B,taxon,Ptiliidae,include,False
P349.1B_taxon,P349.1B,taxon,Cicadomorpha,include,False
P349.1B_taxon,P349.1B,taxon,Coleoptera,include,False
P349.1B_taxon,P349.1B,taxon,Staphylinidae,include,False
P349.2B_taxon,P349.2B,taxon,Staphylinidae,include,False
P349.2B_taxon,P349.2B,taxon,Coleoptera,include,False
P349.2B_taxon,P349.2B,taxon,Ptiliidae,include,False
P349.2B_taxon,P349.2B,taxon,Nematocera,include,False
P349.2B_taxon,P349.2B,taxon,Aphidoidea,include,False
P349.2B_taxon,P349.2B,taxon,Apocrita,include,False
P350.1B_taxon,P350.1B,taxon,Diptera,include,False
P350.1B_taxon,P350.1B,taxon,Nematocera,include,False
P350.2B_taxon,P350.2B,taxon,Nematocera,include,False
P350.2B_taxon,P350.2B,taxon,Apocrita,include,False
P350.2B_taxon,P350.2B,taxon,Diptera,include,False
P350.2B_taxon,P350.2B,taxon,Staphylinidae,include,False
P351.1B_taxon,P351.1B,taxon,Cicadomorpha,include,False
P351.1B_taxon,P351.1B,taxon,Staphylinidae,include,False
P351.1B_taxon,P351.1B,taxon,Coleoptera,include,False
P351.1B_taxon,P351.1B,taxon,Apocrita,include,False
P351.1B_taxon,P351.1B,taxon,Nematocera,include,False
P351.2B_taxon,P351.2B,taxon,Apocrita,include,False
P351.2B_taxon,P351.2B,taxon,Aphidoidea,include,False
P351.2B_taxon,P351.2B,taxon,Staphylinidae,include,False
P351.2B_taxon,P351.2B,taxon,Coleoptera,include,False
P352.1B_taxon,P352.1B,taxon,Staphylinidae,include,False
P352.1B_taxon,P352.1B,taxon,Coleoptera,include,False
P352.1B_taxon,P352.1B,taxon,Diptera,include,False
P352.1B_taxon,P352.1B,taxon,Ptiliidae,include,False
P352.1B_taxon,P352.1B,taxon,Aphidoidea,include,False
P352.1B_taxon,P352.1B,taxon,Nematocera,include,False
P352.1B_taxon,P352.1B,taxon,Apocrita,include,False
P352.1B_taxon,P352.1B,taxon,Heteroptera,include,False
P352.1B_taxon,P352.1B,taxon,Cicadomorpha,include,False
P352.2B_taxon,P352.2B,taxon,Thysanoptera,include,False
P352.2B_taxon,P352.2B,taxon,Heteroptera,include,False
P352.2B_taxon,P352.2B,taxon,Aphidoidea,include,False
P352.2B_taxon,P352.2B,taxon,Cicadomorpha,include,False
P352.2B_taxon,P352.2B,taxon,Staphylinidae,include,False
P352.2B_taxon,P352.2B,taxon,Coleoptera,include,False
P352.2B_taxon,P352.2B,taxon,Apocrita,include,False
P352.2B_taxon,P352.2B,taxon,Nematocera,include,False
P353.1B_taxon,P353.1B,taxon,Diptera,include,False
P353.1B_taxon,P353.1B,taxon,Apocrita,include,False
P353.1B_taxon,P353.1B,taxon,Aphidoidea,include,False
P353.1B_taxon,P353.1B,taxon,Staphylinidae,include,False
P353.2B_taxon,P353.2B,taxon,Diptera,include,False
P353.2B_taxon,P353.2B,taxon,Staphylinidae,include,False
P353.2B_taxon,P353.2B,taxon,Coleoptera,include,False
P353.2B_taxon,P353.2B,taxon,Aphidoidea,include,False
P354.1B_taxon,P354.1B,taxon,Aphidoidea,include,False
P354.1B_taxon,P354.1B,taxon,Diptera,include,False
P354.1B_taxon,P354.1B,taxon,Coleoptera,include,False
P354.1B_taxon,P354.1B,taxon,Staphylinidae,include,False
P354.1B_taxon,P354.1B,taxon,Apocrita,include,False
P354.2B_taxon,P354.2B,taxon,Diptera,include,False
P354.2B_taxon,P354.2B,taxon,Aphidoidea,include,False
P354.2B_taxon,P354.2B,taxon,Coleoptera,include,False
P354.2B_taxon,P354.2B,taxon,Staphylinidae,include,False
P354.2B_taxon,P354.2B,taxon,Thysanoptera,include,False
P354.2B_taxon,P354.2B,taxon,Apocrita,include,False
P354.2B_taxon,P354.2B,taxon,Nematocera,include,False
P354.2B_taxon,P354.2B,taxon,Ptiliidae,include,False
P354.2B_taxon,P354.2B,taxon,Heteroptera,include,False
P356.1B_taxon,P356.1B,taxon,Symphyta,include,False
P356.1B_taxon,P356.1B,taxon,Apocrita,include,False
P356.1B_taxon,P356.1B,taxon,Coleoptera,include,False
P356.1B_taxon,P356.1B,taxon,Heteroptera,include,False
P356.1B_taxon,P356.1B,taxon,Staphylinidae,include,False
P356.1B_taxon,P356.1B,taxon,Nematocera,include,False
P356.1B_taxon,P356.1B,taxon,Diptera,include,False
P356.1B_taxon,P356.1B,taxon,Aphidoidea,include,False
P356.2B_taxon,P356.2B,taxon,Coleoptera,include,False
P356.2B_taxon,P356.2B,taxon,Apocrita,include,False
P356.2B_taxon,P356.2B,taxon,Cicadomorpha,include,False
P356.2B_taxon,P356.2B,taxon,Nematocera,include,False
P356.2B_taxon,P356.2B,taxon,Aphidoidea,include,False
P357.1B_taxon,P357.1B,taxon,Apocrita,include,False
P357.1B_taxon,P357.1B,taxon,Aphidoidea,include,False
P357.1B_taxon,P357.1B,taxon,Staphylinidae,include,False
P357.1B_taxon,P357.1B,taxon,Coleoptera,include,False
P357.1B_taxon,P357.1B,taxon,Thysanoptera,include,False
P357.1B_taxon,P357.1B,taxon,Heteroptera,include,False
P357.2B_taxon,P357.2B,taxon,Staphylinidae,include,False
P357.2B_taxon,P357.2B,taxon,Coleoptera,include,False
P357.2B_taxon,P357.2B,taxon,Cicadomorpha,include,False
P357.2B_taxon,P357.2B,taxon,Diptera,include,False
P357.2B_taxon,P357.2B,taxon,Apocrita,include,False
P357.2B_taxon,P357.2B,taxon,Aphidoidea,include,False
P358.1B_taxon,P358.1B,taxon,Symphyta,include,False
P358.1B_taxon,P358.1B,taxon,Apocrita,include,False
P358.1B_taxon,P358.1B,taxon,Staphylinidae,include,False
P358.1B_taxon,P358.1B,taxon,Coleoptera,include,False
P358.1B_taxon,P358.1B,taxon,Aphidoidea,include,False
P358.1B_taxon,P358.1B,taxon,Nematocera,include,False
P358.1B_taxon,P358.1B,taxon,Cicadomorpha,include,False
P358.2B_taxon,P358.2B,taxon,Heteroptera,include,False
P358.2B_taxon,P358.2B,taxon,Aphidoidea,include,False
P358.2B_taxon,P358.2B,taxon,Apocrita,include,False
P358.2B_taxon,P358.2B,taxon,Thysanoptera,include,False
P358.2B_taxon,P358.2B,taxon,Staphylinidae,include,False
P358.2B_taxon,P358.2B,taxon,Coleoptera,include,False
P359.1B_taxon,P359.1B,taxon,Cicadomorpha,include,False
P359.1B_taxon,P359.1B,taxon,Aphidoidea,include,False
P359.1B_taxon,P359.1B,taxon,Apocrita,include,False
P359.1B_taxon,P359.1B,taxon,Staphylinidae,include,False
P359.1B_taxon,P359.1B,taxon,Coleoptera,include,False
P359.1B_taxon,P359.1B,taxon,Diptera,include,False
P360.2B_taxon,P360.2B,taxon,Cicadomorpha,include,False
P360.2B_taxon,P360.2B,taxon,Heteroptera,include,False
P360.2B_taxon,P360.2B,taxon,Aphidoidea,include,False
P360.2B_taxon,P360.2B,taxon,Apocrita,include,False
P360.2B_taxon,P360.2B,taxon,Coleoptera,include,False
P360.2B_taxon,P360.2B,taxon,Staphylinidae,include,False
P360.2B_taxon,P360.2B,taxon,Diptera,include,False
P360.2B_taxon,P360.2B,taxon,Nematocera,include,False
P361.1B_taxon,P361.1B,taxon,Aphidoidea,include,False
P361.1B_taxon,P361.1B,taxon,Cicadomorpha,include,False
P361.1B_taxon,P361.1B,taxon,Diptera,include,False
P361.1B_taxon,P361.1B,taxon,Nematocera,include,False
P361.1B_taxon,P361.1B,taxon,Apocrita,include,False
P361.1B_taxon,P361.1B,taxon,Staphylinidae,include,False
P361.1B_taxon,P361.1B,taxon,Coleoptera,include,False
P361.2B_taxon,P361.2B,taxon,Staphylinidae,include,False
P361.2B_taxon,P361.2B,taxon,Coleoptera,include,False
P362.1B_taxon,P362.1B,taxon,Aphidoidea,include,False
P362.1B_taxon,P362.1B,taxon,Apocrita,include,False
P362.1B_taxon,P362.1B,taxon,Coleoptera,include,False
P362.1B_taxon,P362.1B,taxon,Staphylinidae,include,False
P362.1B_taxon,P362.1B,taxon,Diptera,include,False
P362.2B_taxon,P362.2B,taxon,Aphidoidea,include,False
P362.2B_taxon,P362.2B,taxon,Cicadomorpha,include,False
P362.2B_taxon,P362.2B,taxon,Thysanoptera,include,False
P362.2B_taxon,P362.2B,taxon,Apocrita,include,False
P362.2B_taxon,P362.2B,taxon,Coleoptera,include,False
P362.2B_taxon,P362.2B,taxon,Staphylinidae,include,False
P362.2B_taxon,P362.2B,taxon,Diptera,include,False
P364.1B_taxon,P364.1B,taxon,Cicadomorpha,include,False
P364.1B_taxon,P364.1B,taxon,Aphidoidea,include,False
P364.1B_taxon,P364.1B,taxon,Coleoptera,include,False
P364.1B_taxon,P364.1B,taxon,Staphylinidae,include,False
P364.2B_taxon,P364.2B,taxon,Heteroptera,include,False
P364.2B_taxon,P364.2B,taxon,Apocrita,include,False
P364.2B_taxon,P364.2B,taxon,Aphidoidea,include,False
P364.2B_taxon,P364.2B,taxon,Diptera,include,False
P364.2B_taxon,P364.2B,taxon,Staphylinidae,include,False
P364.2B_taxon,P364.2B,taxon,Nematocera,include,False
P365.2B_taxon,P365.2B,taxon,Apocrita,include,False
P365.2B_taxon,P365.2B,taxon,Aphidoidea,include,False
P365.2B_taxon,P365.2B,taxon,Diptera,include,False
P365.2B_taxon,P365.2B,taxon,Coleoptera,include,False
P365.2B_taxon,P365.2B,taxon,Staphylinidae,include,False
P365.2B_taxon,P365.2B,taxon,Thysanoptera,include,False
P366.1B_taxon,P366.1B,taxon,Diptera,include,False
P366.1B_taxon,P366.1B,taxon,Apocrita,include,False
P366.1B_taxon,P366.1B,taxon,Aphidoidea,include,False
P366.1B_taxon,P366.1B,taxon,Coleoptera,include,False
P366.1B_taxon,P366.1B,taxon,Staphylinidae,include,False
